CustomerID,Age,Gender,Region,ContractType,MonthlyCharges,SignupDate
CUST_7356,65.0,Male,Rural,Monthly,47.65,2019-02-05
CUST_7357,63.0,Female,Suburban,Monthly,47.76,2021-11-05
CUST_7358,26.0,Female,Urban,Prepaid,41.09,2020-03-10
CUST_7359,47.0,Female,Rural,Prepaid,51.13,2022-10-16
CUST_7360,28.0,Female,Urban,Monthly,27.14,2019-06-06
CUST_7361,,Female,Suburban,Monthly,25.9,2023-02-25
CUST_7362,54.0,Male,Urban,Prepaid,40.7,2020-01-17
CUST_7363,,Male,Suburban,Yearly,35.8,2021-09-01
CUST_7364,,Male,Rural,Monthly,40.7,2021-07-11
CUST_7365,,Female,Suburban,Prepaid,44.95,2019-07-04
CUST_7366,,Female,Urban,Prepaid,45.66,2021-07-04
CUST_7367,29.0,Male,Urban,Monthly,62.19,2023-03-05
CUST_7368,,Male,Urban,Monthly,61.59,2021-11-19
CUST_7369,27.0,Female,Rural,Monthly,49.57,2022-04-08
CUST_7370,26.0,Female,Urban,Prepaid,79.78,2021-12-14
CUST_7371,,Female,Urban,Prepaid,43.0,2021-11-28
CUST_7372,24.0,Male,Urban,Prepaid,62.49,2021-07-12
CUST_7373,19.0,Female,Suburban,Prepaid,57.58,2019-12-10
CUST_7374,40.0,Female,Urban,Monthly,46.74,2021-09-11
CUST_7375,56.0,Female,Suburban,Prepaid,48.05,2021-11-23
CUST_7376,57.0,Male,Urban,Prepaid,43.38,2018-01-10
CUST_7377,56.0,Female,Suburban,Prepaid,61.38,2021-10-26
CUST_7378,,Male,Suburban,Monthly,68.73,2018-09-04
CUST_7379,40.0,Female,Rural,Monthly,50.55,2018-11-26
CUST_7380,,Female,Rural,Yearly,21.99,2022-07-21
CUST_7381,31.0,Male,Suburban,Yearly,58.19,2022-10-19
CUST_7382,43.0,Female,Suburban,Monthly,47.31,2022-03-13
CUST_7383,68.0,Male,Rural,Prepaid,34.17,2019-03-15
CUST_7384,,Female,Suburban,Monthly,51.13,2019-03-05
CUST_7385,48.0,Male,Rural,Prepaid,44.78,2018-11-29
CUST_7386,,Female,Rural,Monthly,33.55,2022-10-03
CUST_7387,,Male,Urban,Monthly,46.68,2018-08-13
CUST_7388,67.0,Male,Urban,Monthly,71.17,2022-03-21
CUST_7389,37.0,Female,Rural,Prepaid,52.13,2020-09-01
CUST_7390,61.0,Male,Rural,Yearly,50.39,2019-12-16
CUST_7391,,Female,Suburban,Monthly,56.7,2020-12-05
CUST_7392,62.0,Male,Rural,Monthly,53.53,2022-05-04
CUST_7393,19.0,Female,Rural,Prepaid,45.79,2018-06-14
CUST_7394,,Female,Urban,Prepaid,52.93,2019-04-19
CUST_7395,30.0,Female,Rural,Prepaid,51.26,2022-03-04
CUST_7396,56.0,Female,Suburban,Prepaid,17.79,2022-11-30
CUST_7397,45.0,Male,Rural,Monthly,57.94,2019-05-23
CUST_7398,59.0,Female,Urban,Yearly,50.67,2022-02-21
CUST_7399,23.0,Female,Urban,Prepaid,58.12,2023-04-25
CUST_7400,20.0,Female,Urban,Monthly,49.71,2018-03-09
CUST_7401,52.0,Female,Urban,Prepaid,44.74,2020-04-16
CUST_7402,35.0,Female,Rural,Prepaid,35.69,2018-09-11
CUST_7403,28.0,Male,Suburban,Yearly,52.42,2019-12-03
CUST_7404,37.0,Female,Suburban,Monthly,52.36,2023-04-27
CUST_7405,22.0,Male,Suburban,Monthly,70.25,2023-05-11
CUST_7406,36.0,Male,Rural,Prepaid,42.76,2019-04-07
CUST_7407,39.0,Female,Rural,Prepaid,66.15,2019-08-27
CUST_7408,36.0,Female,Rural,Prepaid,61.92,2023-03-20
CUST_7409,,Male,Suburban,Prepaid,38.46,2019-12-09
CUST_7410,33.0,Male,Rural,Prepaid,29.25,2020-06-15
CUST_7411,,Male,Rural,Monthly,65.22,2019-06-16
CUST_7412,58.0,Female,Urban,Prepaid,56.89,2023-02-02
CUST_7413,,Male,Urban,Prepaid,62.31,2020-07-24
CUST_7414,,Male,Suburban,Monthly,52.23,2020-03-29
CUST_7415,42.0,Female,Urban,Yearly,34.66,2020-09-07
CUST_7416,61.0,Male,Urban,Yearly,52.7,2021-12-19
CUST_7417,52.0,Female,Urban,Yearly,59.77,2022-01-23
CUST_7418,31.0,Male,Rural,Prepaid,16.61,2018-05-07
CUST_7419,66.0,Female,Urban,Prepaid,57.2,2019-05-23
CUST_7420,36.0,Male,Urban,Yearly,62.43,2022-12-05
CUST_7421,,Female,Urban,Yearly,63.98,2019-04-23
CUST_7422,,Female,Rural,Monthly,56.86,2022-05-11
CUST_7423,24.0,Male,Suburban,Prepaid,43.69,2019-09-28
CUST_7424,47.0,Female,Rural,Prepaid,49.02,2018-12-21
CUST_7425,36.0,Male,Rural,Yearly,27.84,2018-09-02
CUST_7426,,Female,Urban,Prepaid,65.76,2020-02-04
CUST_7427,42.0,Female,Suburban,Monthly,61.88,2019-05-10
CUST_7428,33.0,Female,Urban,Yearly,44.99,2020-09-28
CUST_7429,,Female,Urban,Monthly,58.95,2021-12-24
CUST_7430,57.0,Female,Suburban,Prepaid,59.31,2021-07-04
CUST_7431,68.0,Female,Suburban,Prepaid,33.54,2021-07-09
CUST_7432,25.0,Female,Rural,Prepaid,80.53,2021-12-25
CUST_7433,35.0,Male,Suburban,Monthly,37.41,2023-03-30
CUST_7434,45.0,Male,Rural,Monthly,18.2,2022-04-18
CUST_7435,,Female,Rural,Prepaid,56.03,2023-02-23
CUST_7436,,Female,Urban,Prepaid,55.05,2018-06-19
CUST_7437,,Female,Urban,Prepaid,44.08,2022-06-21
CUST_7438,59.0,Male,Urban,Yearly,53.15,2022-06-02
CUST_7439,34.0,Female,Suburban,Yearly,38.23,2023-01-07
CUST_7440,,Male,Suburban,Prepaid,24.39,2021-10-22
CUST_7441,30.0,Female,Rural,Yearly,64.63,2020-06-01
CUST_7442,24.0,Female,Rural,Monthly,54.58,2023-05-20
CUST_7443,44.0,Female,Rural,Monthly,44.43,2022-09-22
CUST_7444,27.0,Female,Suburban,Monthly,76.18,2023-03-14
CUST_7445,51.0,Female,Rural,Monthly,45.58,2022-08-26
CUST_7446,,Male,Rural,Prepaid,58.89,2022-10-25
CUST_7447,,Female,Suburban,Monthly,35.31,2021-09-17
CUST_7448,23.0,Male,Urban,Yearly,16.9,2021-02-15
CUST_7449,41.0,Male,Suburban,Prepaid,59.22,2021-08-18
CUST_7450,35.0,Female,Rural,Prepaid,58.77,2020-12-10
CUST_7451,40.0,Female,Urban,Prepaid,78.72,2018-06-29
CUST_7452,23.0,Female,Suburban,Prepaid,33.13,2019-04-11
CUST_7453,46.0,Male,Urban,Prepaid,24.84,2021-11-04
CUST_7454,,Male,Urban,Monthly,40.79,2018-09-22
CUST_7455,34.0,Male,Rural,Prepaid,58.31,2018-08-03
CUST_7456,,Female,Suburban,Prepaid,17.16,2022-07-24
CUST_7457,41.0,Male,Rural,Yearly,51.2,2021-04-28
CUST_7458,,Male,Suburban,Monthly,43.07,2021-10-04
CUST_7459,43.0,Male,Suburban,Prepaid,44.01,2020-05-13
CUST_7460,68.0,Female,Suburban,Prepaid,36.84,2023-06-08
CUST_7461,51.0,Male,Urban,Monthly,66.65,2022-01-12
CUST_7462,45.0,Male,Urban,Monthly,26.08,2021-09-29
CUST_7463,20.0,Female,Rural,Prepaid,64.22,2019-11-19
CUST_7464,28.0,Female,Suburban,Yearly,57.26,2018-01-18
CUST_7465,,Female,Suburban,Monthly,42.83,2020-01-09
CUST_7466,31.0,Male,Urban,Yearly,73.12,2023-04-13
CUST_7467,,Male,Suburban,Prepaid,21.68,2019-08-11
CUST_7468,43.0,Male,Rural,Prepaid,64.98,2023-05-10
CUST_7469,65.0,Female,Suburban,Prepaid,33.49,2020-02-02
CUST_7470,38.0,Male,Suburban,Prepaid,43.13,2019-10-08
CUST_7471,56.0,Female,Urban,Prepaid,54.67,2022-04-01
CUST_7472,47.0,Female,Suburban,Prepaid,65.7,2018-02-25
CUST_7473,25.0,Male,Rural,Monthly,35.66,2023-04-07
CUST_7474,68.0,Male,Rural,Prepaid,58.56,2020-03-21
CUST_7475,,Male,Rural,Prepaid,43.42,2020-07-05
CUST_7476,65.0,Female,Rural,Yearly,37.19,2018-07-17
CUST_7477,49.0,Female,Urban,Prepaid,25.33,2022-12-12
CUST_7478,39.0,Male,Suburban,Monthly,44.3,2019-03-29
CUST_7479,24.0,Female,Urban,Monthly,30.8,2018-06-01
CUST_7480,26.0,Male,Rural,Yearly,31.66,2021-12-12
CUST_7481,,Male,Suburban,Yearly,42.7,2020-03-07
CUST_7482,18.0,Male,Urban,Monthly,46.43,2020-06-08
CUST_7483,46.0,Female,Suburban,Yearly,41.77,2018-02-28
CUST_7484,25.0,Female,Rural,Monthly,51.04,2019-06-08
CUST_7485,,Male,Rural,Monthly,75.28,2022-01-09
CUST_7486,52.0,Male,Suburban,Prepaid,39.94,2019-04-17
CUST_7487,20.0,Female,Suburban,Monthly,36.6,2021-04-16
CUST_7488,62.0,Male,Rural,Monthly,35.96,2021-01-28
CUST_7489,57.0,Female,Urban,Monthly,8.2,2018-02-16
CUST_7490,24.0,Male,Rural,Monthly,40.48,2019-08-22
CUST_7491,44.0,Female,Suburban,Prepaid,76.72,2021-12-20
CUST_7492,18.0,Male,Urban,Prepaid,51.05,2020-08-15
CUST_7493,44.0,Female,Rural,Monthly,43.94,2018-03-30
CUST_7494,33.0,Male,Suburban,Prepaid,57.88,2020-12-13
CUST_7495,55.0,Female,Suburban,Prepaid,43.55,2019-07-21
CUST_7496,,Female,Suburban,Monthly,68.58,2021-02-14
CUST_7497,,Female,Urban,Yearly,48.12,2020-04-20
CUST_7498,40.0,Female,Urban,Prepaid,70.98,2018-03-23
CUST_7499,,Male,Urban,Monthly,53.94,2023-04-25
CUST_7500,,Female,Urban,Prepaid,57.94,2018-02-17
CUST_7501,59.0,Female,Suburban,Prepaid,47.72,2020-01-15
CUST_7502,50.0,Male,Suburban,Prepaid,64.54,2021-08-25
CUST_7503,,Female,Urban,Monthly,75.45,2019-03-02
CUST_7504,53.0,Male,Urban,Monthly,58.05,2018-11-15
CUST_7505,,Female,Suburban,Prepaid,47.28,2019-07-08
CUST_7506,58.0,Female,Rural,Monthly,64.62,2020-06-27
CUST_7507,34.0,Female,Rural,Monthly,42.94,2020-11-25
CUST_7508,52.0,Female,Suburban,Prepaid,71.25,2022-03-25
CUST_7509,65.0,Female,Urban,Monthly,42.39,2020-07-28
CUST_7510,22.0,Female,Urban,Prepaid,48.91,2018-08-06
CUST_7511,65.0,Male,Suburban,Prepaid,63.05,2018-03-11
CUST_7512,49.0,Male,Rural,Monthly,19.34,2019-08-12
CUST_7513,,Female,Suburban,Monthly,54.72,2019-09-29
CUST_7514,69.0,Female,Suburban,Yearly,52.39,2018-01-21
CUST_7515,64.0,Male,Suburban,Prepaid,43.02,2019-02-21
CUST_7516,52.0,Male,Urban,Prepaid,45.14,2023-02-25
CUST_7517,,Female,Urban,Yearly,37.32,2018-07-06
CUST_7518,31.0,Female,Urban,Prepaid,35.57,2020-04-29
CUST_7519,,Female,Rural,Monthly,43.78,2020-10-24
CUST_7520,48.0,Female,Suburban,Yearly,35.06,2022-06-13
CUST_7521,48.0,Female,Suburban,Monthly,57.65,2019-03-11
CUST_7522,,Female,Rural,Prepaid,39.21,2020-01-14
CUST_7523,,Male,Urban,Yearly,61.98,2021-08-27
CUST_7524,69.0,Female,Suburban,Monthly,35.8,2021-04-20
CUST_7525,40.0,Female,Rural,Monthly,30.68,2020-05-29
CUST_7526,35.0,Male,Urban,Monthly,46.71,2019-09-17
CUST_7527,67.0,Male,Urban,Prepaid,32.64,2019-05-08
CUST_7528,,Male,Suburban,Prepaid,47.94,2018-09-04
CUST_7529,,Male,Urban,Yearly,38.17,2021-08-08
CUST_7530,32.0,Female,Rural,Prepaid,31.08,2023-06-02
CUST_7531,32.0,Male,Urban,Monthly,31.28,2022-10-11
CUST_7532,23.0,Male,Suburban,Monthly,67.61,2022-05-17
CUST_7533,44.0,Female,Rural,Prepaid,60.52,2018-10-07
CUST_7534,32.0,Male,Urban,Monthly,30.34,2018-05-16
CUST_7535,,Male,Urban,Yearly,38.11,2021-08-22
CUST_7536,53.0,Female,Urban,Prepaid,72.29,2018-02-11
CUST_7537,25.0,Female,Rural,Monthly,49.56,2019-11-23
CUST_7538,,Female,Urban,Monthly,44.85,2018-09-19
CUST_7539,20.0,Female,Suburban,Monthly,51.61,2019-05-11
CUST_7540,64.0,Female,Rural,Prepaid,53.95,2018-04-06
CUST_7541,30.0,Female,Rural,Monthly,49.84,2020-05-03
CUST_7542,58.0,Female,Urban,Yearly,37.96,2020-09-24
CUST_7543,51.0,Male,Rural,Prepaid,20.17,2021-01-05
CUST_7544,41.0,Male,Suburban,Monthly,49.7,2023-02-26
CUST_7545,57.0,Female,Rural,Yearly,22.26,2021-06-28
CUST_7546,49.0,Male,Suburban,Monthly,42.67,2018-05-31
CUST_7547,,Female,Urban,Monthly,40.17,2018-03-20
CUST_7548,47.0,Male,Rural,Yearly,39.13,2019-11-23
CUST_7549,69.0,Female,Suburban,Prepaid,56.37,2018-09-29
CUST_7550,66.0,Male,Urban,Monthly,46.8,2019-05-09
CUST_7551,30.0,Female,Suburban,Monthly,57.1,2018-07-09
CUST_7552,18.0,Male,Rural,Prepaid,23.05,2019-06-14
CUST_7553,,Female,Rural,Monthly,61.35,2022-10-30
CUST_7554,,Male,Suburban,Prepaid,63.8,2020-06-17
CUST_7555,61.0,Male,Urban,Prepaid,49.25,2022-09-30
CUST_7556,,Female,Urban,Prepaid,79.04,2021-01-03
CUST_7557,46.0,Male,Urban,Prepaid,60.13,2021-12-31
CUST_7558,51.0,Male,Urban,Prepaid,49.49,2020-03-10
CUST_7559,35.0,Male,Suburban,Yearly,71.48,2021-07-07
CUST_7560,24.0,Male,Rural,Prepaid,51.26,2018-02-28
CUST_7561,46.0,Male,Suburban,Monthly,36.15,2021-06-14
CUST_7562,48.0,Female,Rural,Monthly,62.17,2019-01-20
CUST_7563,,Female,Rural,Prepaid,72.7,2020-12-28
CUST_7564,55.0,Male,Suburban,Yearly,26.99,2018-10-16
CUST_7565,31.0,Female,Suburban,Yearly,43.05,2020-02-26
CUST_7566,25.0,Male,Urban,Prepaid,42.36,2023-06-06
CUST_7567,44.0,Female,Rural,Yearly,30.87,2018-03-28
CUST_7568,19.0,Male,Urban,Monthly,45.77,2019-05-05
CUST_7569,34.0,Male,Urban,Prepaid,38.26,2022-07-13
CUST_7570,54.0,Male,Suburban,Monthly,56.31,2020-01-21
CUST_7571,31.0,Male,Urban,Monthly,57.41,2022-11-22
CUST_7572,,Female,Urban,Monthly,52.08,2021-11-06
CUST_7573,47.0,Female,Urban,Monthly,53.17,2019-08-16
CUST_7574,46.0,Female,Suburban,Prepaid,72.57,2018-11-20
CUST_7575,37.0,Male,Urban,Yearly,80.23,2022-05-08
CUST_7576,,Female,Urban,Yearly,59.13,2020-05-12
CUST_7577,39.0,Female,Suburban,Monthly,42.41,2019-12-31
CUST_7578,,Male,Suburban,Prepaid,54.19,2018-01-11
CUST_7579,54.0,Male,Suburban,Monthly,50.46,2020-01-24
CUST_7580,33.0,Male,Rural,Monthly,60.24,2019-06-04
CUST_7581,67.0,Female,Suburban,Yearly,36.73,2022-10-12
CUST_7582,,Female,Rural,Yearly,61.18,2023-03-16
CUST_7583,,Male,Suburban,Yearly,51.23,2019-08-11
CUST_7584,,Female,Suburban,Monthly,48.73,2020-08-05
CUST_7585,,Male,Suburban,Yearly,49.33,2019-04-30
CUST_7586,,Female,Rural,Prepaid,70.22,2023-02-13
CUST_7587,,Male,Urban,Prepaid,91.03,2022-08-06
CUST_7588,38.0,Female,Suburban,Prepaid,51.77,2018-09-06
CUST_7589,56.0,Female,Rural,Yearly,39.03,2018-05-30
CUST_7590,51.0,Female,Suburban,Yearly,49.83,2020-08-01
CUST_7591,47.0,Male,Urban,Prepaid,54.63,2019-07-06
CUST_7592,23.0,Male,Rural,Prepaid,52.42,2019-01-02
CUST_7593,34.0,Male,Suburban,Yearly,52.55,2022-10-27
CUST_7594,,Female,Suburban,Monthly,47.35,2018-09-21
CUST_7595,42.0,Male,Suburban,Monthly,70.22,2020-06-12
CUST_7596,22.0,Female,Urban,Monthly,45.95,2019-07-04
CUST_7597,,Male,Rural,Monthly,62.07,2018-11-12
CUST_7598,37.0,Male,Suburban,Yearly,27.35,2020-04-02
CUST_7599,33.0,Female,Suburban,Prepaid,41.5,2020-11-03
CUST_7600,68.0,Female,Rural,Prepaid,54.4,2019-06-29
CUST_7601,58.0,Male,Urban,Prepaid,49.53,2020-07-27
CUST_7602,,Male,Urban,Prepaid,68.25,2019-10-08
CUST_7603,,Female,Urban,Monthly,54.04,2020-12-08
CUST_7604,26.0,Female,Urban,Yearly,69.87,2022-12-06
CUST_7605,,Male,Urban,Monthly,57.3,2018-05-24
CUST_7606,59.0,Female,Suburban,Yearly,37.75,2022-04-09
CUST_7607,,Male,Suburban,Yearly,47.11,2021-03-17
CUST_7608,26.0,Male,Suburban,Monthly,48.05,2020-01-04
CUST_7609,,Male,Rural,Monthly,69.16,2021-02-22
CUST_7610,53.0,Female,Urban,Monthly,46.29,2022-06-14
CUST_7611,,Male,Rural,Prepaid,47.95,2019-10-29
CUST_7612,39.0,Male,Urban,Monthly,44.01,2020-08-26
CUST_7613,,Female,Urban,Monthly,51.83,2019-09-04
CUST_7614,51.0,Female,Rural,Monthly,59.78,2023-06-05
CUST_7615,46.0,Female,Suburban,Monthly,60.52,2019-06-21
CUST_7616,55.0,Male,Rural,Prepaid,45.3,2021-11-12
CUST_7617,63.0,Female,Suburban,Monthly,19.98,2019-10-21
CUST_7618,50.0,Female,Urban,Prepaid,54.14,2020-08-07
CUST_7619,,Male,Suburban,Prepaid,51.52,2019-06-03
CUST_7620,24.0,Male,Urban,Monthly,52.29,2019-09-15
CUST_7621,,Male,Urban,Prepaid,50.09,2022-08-08
CUST_7622,50.0,Male,Suburban,Yearly,54.58,2018-05-31
CUST_7623,18.0,Female,Urban,Prepaid,19.76,2018-05-26
CUST_7624,,Male,Suburban,Monthly,52.19,2019-09-27
CUST_7625,,Female,Rural,Monthly,35.09,2018-06-10
CUST_7626,,Male,Urban,Prepaid,67.77,2018-12-16
CUST_7627,35.0,Male,Urban,Monthly,51.85,2019-03-22
CUST_7628,44.0,Female,Rural,Monthly,39.14,2019-12-13
CUST_7629,,Female,Urban,Prepaid,32.27,2021-12-25
CUST_7630,49.0,Female,Rural,Prepaid,37.16,2022-10-10
CUST_7631,50.0,Male,Rural,Monthly,40.36,2023-04-20
CUST_7632,45.0,Male,Urban,Prepaid,50.6,2022-09-08
CUST_7633,,Female,Rural,Monthly,32.1,2019-08-14
CUST_7634,,Female,Rural,Yearly,53.63,2022-08-08
CUST_7635,53.0,Male,Rural,Prepaid,65.04,2019-10-16
CUST_7636,23.0,Female,Urban,Monthly,66.55,2021-02-27
CUST_7637,33.0,Female,Rural,Monthly,44.24,2020-05-21
CUST_7638,51.0,Male,Suburban,Monthly,49.58,2019-11-06
CUST_7639,40.0,Female,Suburban,Prepaid,40.07,2021-06-27
CUST_7640,67.0,Male,Rural,Monthly,31.9,2019-12-26
CUST_7641,59.0,Male,Suburban,Prepaid,41.92,2023-06-07
CUST_7642,,Male,Urban,Prepaid,22.92,2018-10-25
CUST_7643,66.0,Female,Rural,Monthly,20.37,2021-10-24
CUST_7644,30.0,Female,Urban,Prepaid,54.54,2023-06-02
CUST_7645,35.0,Female,Suburban,Prepaid,53.79,2020-03-17
CUST_7646,30.0,Female,Suburban,Prepaid,68.3,2022-11-27
CUST_7647,,Male,Suburban,Prepaid,71.53,2022-02-26
CUST_7648,54.0,Male,Suburban,Prepaid,52.73,2022-12-01
CUST_7649,,Female,Urban,Prepaid,35.85,2019-02-09
CUST_7650,,Female,Rural,Prepaid,35.8,2018-07-20
CUST_7651,,Female,Urban,Monthly,34.4,2023-04-22
CUST_7652,34.0,Female,Rural,Prepaid,53.78,2018-10-29
CUST_7653,32.0,Male,Suburban,Monthly,38.73,2019-04-07
CUST_7654,,Female,Suburban,Prepaid,28.92,2020-11-25
CUST_7655,,Male,Suburban,Monthly,56.31,2019-07-19
CUST_7656,68.0,Female,Suburban,Prepaid,62.9,2018-04-28
CUST_7657,47.0,Female,Urban,Yearly,38.8,2018-04-05
CUST_7658,51.0,Female,Rural,Monthly,49.48,2020-07-01
CUST_7659,21.0,Male,Rural,Prepaid,71.92,2022-12-06
CUST_7660,20.0,Female,Suburban,Prepaid,64.0,2023-01-27
CUST_7661,,Male,Urban,Monthly,36.16,2020-11-02
CUST_7662,,Male,Suburban,Yearly,73.31,2018-12-13
CUST_7663,,Female,Rural,Monthly,60.78,2022-11-15
CUST_7664,,Male,Rural,Monthly,74.38,2023-03-20
CUST_7665,,Male,Urban,Prepaid,47.3,2020-02-20
CUST_7666,,Male,Rural,Prepaid,37.18,2019-05-15
CUST_7667,39.0,Female,Urban,Prepaid,49.41,2019-06-08
CUST_7668,18.0,Male,Suburban,Prepaid,28.84,2018-06-08
CUST_7669,,Male,Suburban,Prepaid,62.42,2018-12-31
CUST_7670,63.0,Female,Urban,Prepaid,41.71,2020-03-16
CUST_7671,66.0,Female,Suburban,Monthly,55.86,2022-01-04
CUST_7672,69.0,Male,Urban,Monthly,82.45,2021-02-11
CUST_7673,,Male,Suburban,Prepaid,42.68,2020-08-27
CUST_7674,60.0,Male,Suburban,Yearly,50.0,2022-08-27
CUST_7675,46.0,Male,Rural,Prepaid,42.99,2021-07-28
CUST_7676,38.0,Female,Rural,Prepaid,47.82,2023-01-13
CUST_7677,,Female,Urban,Monthly,46.48,2021-12-12
CUST_7678,31.0,Male,Suburban,Monthly,65.0,2019-04-04
CUST_7679,,Female,Suburban,Yearly,63.33,2019-07-11
CUST_7680,,Male,Suburban,Prepaid,46.59,2021-12-26
CUST_7681,29.0,Female,Rural,Prepaid,51.8,2020-01-19
CUST_7682,59.0,Female,Urban,Monthly,44.98,2023-02-03
CUST_7683,,Male,Urban,Prepaid,71.23,2021-03-20
CUST_7684,68.0,Male,Urban,Prepaid,11.7,2023-05-19
CUST_7685,,Male,Suburban,Monthly,38.23,2018-10-06
CUST_7686,37.0,Male,Urban,Prepaid,56.39,2018-10-20
CUST_7687,41.0,Female,Rural,Prepaid,62.67,2021-02-04
CUST_7688,44.0,Female,Rural,Prepaid,69.04,2022-08-27
CUST_7689,,Male,Urban,Prepaid,50.0,2021-01-17
CUST_7690,,Female,Suburban,Prepaid,41.15,2022-11-19
CUST_7691,18.0,Female,Rural,Monthly,49.59,2021-07-23
CUST_7692,66.0,Male,Rural,Prepaid,64.53,2018-07-16
CUST_7693,66.0,Male,Suburban,Yearly,40.78,2022-08-01
CUST_7694,,Female,Suburban,Prepaid,49.08,2022-12-04
CUST_7695,64.0,Male,Urban,Yearly,45.5,2021-06-28
CUST_7696,,Male,Rural,Monthly,68.7,2018-09-14
CUST_7697,36.0,Female,Rural,Prepaid,32.57,2022-06-04
CUST_7698,,Female,Urban,Prepaid,12.14,2020-01-26
CUST_7699,52.0,Male,Urban,Prepaid,48.15,2019-01-17
CUST_7700,,Female,Rural,Monthly,59.3,2020-10-08
CUST_7701,46.0,Male,Rural,Prepaid,42.34,2019-07-05
CUST_7702,39.0,Male,Suburban,Monthly,22.46,2019-03-07
CUST_7703,,Female,Suburban,Monthly,59.74,2018-03-25
CUST_7704,37.0,Female,Rural,Monthly,43.33,2020-09-19
CUST_7705,,Male,Rural,Monthly,53.38,2018-12-04
CUST_7706,68.0,Male,Suburban,Prepaid,45.58,2020-10-27
CUST_7707,,Male,Urban,Yearly,16.84,2020-08-09
CUST_7708,,Female,Urban,Monthly,54.87,2020-06-19
CUST_7709,51.0,Male,Rural,Yearly,58.54,2019-08-01
CUST_7710,18.0,Female,Rural,Prepaid,47.08,2021-12-26
CUST_7711,,Male,Suburban,Yearly,33.09,2018-06-28
CUST_7712,47.0,Female,Rural,Yearly,77.59,2022-03-22
CUST_7713,,Male,Urban,Monthly,55.86,2019-05-10
CUST_7714,,Female,Suburban,Monthly,29.5,2022-01-27
CUST_7715,34.0,Male,Suburban,Yearly,84.5,2023-01-02
CUST_7716,55.0,Male,Urban,Yearly,40.82,2022-04-07
CUST_7717,31.0,Male,Urban,Monthly,69.98,2020-08-30
CUST_7718,40.0,Male,Suburban,Prepaid,59.83,2022-02-03
CUST_7719,42.0,Female,Rural,Yearly,55.33,2022-11-20
CUST_7720,,Female,Urban,Prepaid,70.86,2019-03-20
CUST_7721,,Female,Suburban,Prepaid,22.65,2022-11-12
CUST_7722,,Female,Rural,Yearly,58.59,2018-07-15
CUST_7723,20.0,Female,Rural,Yearly,44.93,2021-08-15
CUST_7724,,Male,Suburban,Yearly,86.1,2023-03-01
CUST_7725,,Female,Urban,Monthly,21.06,2022-06-09
CUST_7726,51.0,Female,Rural,Monthly,54.68,2022-02-16
CUST_7727,,Female,Urban,Yearly,55.74,2020-01-09
CUST_7728,67.0,Female,Suburban,Prepaid,41.01,2021-07-14
CUST_7729,18.0,Male,Urban,Monthly,46.11,2022-04-13
CUST_7730,,Male,Rural,Monthly,43.06,2022-12-24
CUST_7731,38.0,Male,Suburban,Prepaid,35.42,2021-10-10
CUST_7732,46.0,Male,Rural,Prepaid,36.03,2022-05-28
CUST_7733,23.0,Female,Rural,Prepaid,47.59,2022-03-21
CUST_7734,54.0,Female,Suburban,Monthly,60.13,2020-04-27
CUST_7735,18.0,Male,Suburban,Prepaid,40.17,2020-10-28
CUST_7736,68.0,Male,Urban,Monthly,14.92,2022-11-23
CUST_7737,18.0,Female,Suburban,Monthly,48.59,2020-05-28
CUST_7738,,Female,Urban,Monthly,54.26,2021-04-14
CUST_7739,38.0,Male,Suburban,Prepaid,46.34,2019-08-01
CUST_7740,33.0,Male,Rural,Monthly,50.64,2019-06-21
CUST_7741,61.0,Male,Urban,Prepaid,63.83,2018-10-08
CUST_7742,57.0,Male,Suburban,Prepaid,48.98,2021-10-07
CUST_7743,43.0,Female,Urban,Prepaid,62.25,2021-09-12
CUST_7744,33.0,Female,Urban,Monthly,54.65,2023-05-10
CUST_7745,45.0,Female,Urban,Prepaid,35.9,2018-05-15
CUST_7746,18.0,Male,Rural,Prepaid,66.74,2019-08-26
CUST_7747,,Female,Suburban,Prepaid,29.78,2021-09-26
CUST_7748,27.0,Female,Suburban,Yearly,18.64,2021-11-13
CUST_7749,,Male,Urban,Yearly,51.5,2018-08-19
CUST_7750,34.0,Male,Suburban,Prepaid,58.99,2021-04-25
CUST_7751,,Male,Rural,Prepaid,57.96,2021-02-16
CUST_7752,24.0,Male,Urban,Yearly,31.89,2022-08-14
CUST_7753,,Male,Rural,Prepaid,52.19,2018-10-12
CUST_7754,,Male,Rural,Prepaid,25.08,2021-03-21
CUST_7755,61.0,Female,Suburban,Prepaid,55.24,2019-07-11
CUST_7756,32.0,Female,Suburban,Yearly,51.33,2022-03-03
CUST_7757,51.0,Female,Urban,Monthly,58.15,2021-02-14
CUST_7758,63.0,Female,Rural,Prepaid,61.83,2020-03-08
CUST_7759,62.0,Female,Suburban,Prepaid,57.99,2022-11-25
CUST_7760,,Female,Urban,Yearly,30.03,2021-03-08
CUST_7761,31.0,Male,Urban,Monthly,42.36,2019-01-05
CUST_7762,,Male,Suburban,Monthly,32.91,2022-12-16
CUST_7763,33.0,Male,Rural,Prepaid,11.89,2021-08-06
CUST_7764,24.0,Female,Urban,Monthly,61.16,2018-11-16
CUST_7765,,Female,Suburban,Prepaid,59.55,2018-04-24
CUST_7766,36.0,Male,Urban,Monthly,36.11,2021-03-25
CUST_7767,19.0,Male,Suburban,Prepaid,38.23,2021-05-11
